Delta_X,Delta_Y
51.784999999999854,24.31800000000004
-37.193999999999505,-34.617999999999995
29.46899999999914,7.724999999999966
-73.24199999999928,-3.433999999999969
15.162999999999556,9.44199999999995
21.17200000000048,-0.5719999999999459
0.2860000000000582,1.42999999999995
2.001999999999498,28.324000000000012
0.2860000000000582,-22.315999999999974
20.600000000000364,-22.03000000000003
-49.496000000000095,-18.596000000000004
60.65399999999954,16.021000000000015
-13.161000000000058,-0.8580000000000041
17.738000000000284,-11.444000000000017
-46.347999999999956,-11.157999999999959
-15.16399999999976,22.887999999999977
-24.032000000000153,16.02199999999999
39.48199999999997,-12.015999999999963
4.863999999999578,19.168999999999983
-13.446999999999207,-66.09000000000003
-4.006000000000313,-25.176999999999964
5.722999999999956,43.774
32.042999999999665,23.45999999999998
-42.628999999999905,-67.51999999999998
-5.435999999999694,20.88499999999999
-11.158000000000357,21.744000000000028
32.902000000000044,-11.444000000000017
19.168000000000575,33.47399999999999
-36.048000000000684,-38.33800000000002
72.95600000000013,39.76800000000003
-77.81999999999971,-53.21500000000003
11.443999999999505,-24.890999999999963
-41.77099999999973,-4.290999999999997
-19.740999999999985,43.774
52.07099999999991,-46.92099999999999
-34.61899999999969,1.7159999999999513
30.613000000000284,-32.04299999999995
-9.727000000000771,46.061999999999955
-22.60199999999986,-20.312999999999988
-21.45799999999963,0.28600000000000136
104.42699999999968,17.45300000000003
-89.83600000000024,30.899
16.59400000000005,-58.07900000000001
72.67000000000007,13.733000000000004
-56.07600000000002,-54.646000000000015
33.47400000000016,44.918000000000006
-52.35699999999997,-2.86099999999999
58.07899999999972,51.78499999999997
-48.636999999999716,-26.894000000000005
19.454999999999927,2.002999999999986
-11.730999999999767,-46.63499999999999
-45.48999999999978,-22.315999999999974
17.451999999999316,-17.165999999999997
18.025000000000546,42.62899999999996
-53.501000000000204,-11.157999999999959
23.173999999999978,5.149999999999977
-50.926000000000386,-19.454999999999984
50.64000000000033,-6.579999999999984
21.171000000000276,53.214999999999975
-41.48400000000038,-24.319000000000017
34.61800000000039,-40.91199999999998
-46.63500000000022,-6.295000000000016
40.34100000000035,40.91300000000001
-31.472000000000662,-21.172000000000025
30.899000000000342,34.047000000000025
14.877999999999702,4.576999999999998
-42.34299999999985,-16.02199999999999
55.21700000000055,6.0090000000000146
-24.60400000000027,-12.302999999999997
-15.449999999999818,-11.730000000000018
45.20399999999972,-43.20100000000002
-78.10599999999977,69.23599999999999
8.010999999999513,0.0
4.292000000000371,-42.05699999999996
6.8659999999999854,5.149999999999977
-0.5720000000001164,-5.72199999999998
51.49799999999959,-10.586000000000013
-59.79499999999916,27.180000000000007
26.034999999999854,-76.38899999999995
-20.88500000000022,42.62899999999996
5.721999999999753,21.45799999999997
8.583000000000538,-19.740999999999985
41.48499999999967,3.718999999999994
-19.16899999999987,20.026999999999987
-56.36200000000008,-34.331999999999994
20.313000000000102,23.746000000000038
7.724999999999454,-23.746000000000038
-26.321999999999207,2.2889999999999873
13.732999999999265,-10.300000000000011
4.578000000000429,12.302000000000021
15.448999999999614,-22.029999999999973
-42.34299999999985,-32.043000000000006
32.902000000000044,28.895999999999958
-23.173999999999978,-1.7160000000000082
-15.16399999999976,-71.52599999999995
